1.4166666666666667,1.5,1.1428571428571428,0.7272727272727273,1.4545454545454546,1.0909090909090908,1.0909090909090908,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.4444444444444444,0.8571428571428571
4.071428571428571,3.357142857142857,3.7142857142857144,5.571428571428571,2.8461538461538463,3.076923076923077,6.230769230769231,3.8461538461538463,4.6923076923076925,3.230769230769231,5.538461538461538,2.857142857142857
26360.0,26130.0,82368.0,23320.0,23760.0,31584.0,26250.0,52050.0,34620.0,53400.0,17880.0,28080.0
99.21428571428571,117.5,90.14285714285714,99.28571428571429,101.23076923076923,103.23076923076923,120.3076923076923,108.38461538461539,112.07692307692308,96.15384615384616,109.08333333333333,105.42857142857143
142617.0909090909,131452.9,126669.63636363637,100657.45454545454,112685.44444444444,73909.44444444444,83967.6,85906.0,361467.01,129394.6,148166.0,148540.7
5342.709302325581,10871.3908045977,10696.339677419355,7447.91275,6597.74025974026,5401.607594936709,9826.364556962026,13956.949397590362,10426.73417721519,6777.240963855422,10091.254682352941,9456.354545454546
24487.853576923077,32626.47568181818,31662.101777777778,21521.90795652174,18248.8492,9725.97504,7083.634565217391,6582.282038461539,4621.74808,3367.7385384615386,4360.445954545455,10430.641538461537
28014.545454545456,25824.2,24988.363636363636,19783.636363636364,22151.555555555555,14477.666666666666,16463.0,16921.1,71580.01,23566.1,29247.4,29311.0
278530.0,244771.22222222222,247499.27272727274,196678.72727272726,220294.66666666666,144173.33333333334,163816.3,168158.4,710019.42,253455.6,290298.5,290947.7
5729.828340909091,6152.541181818183,5847.271590909091,4597.534090909091,5089.024585365853,4402.176414634147,4579.914634146341,4409.156744186046,4698.398575,4126.093428571428,5120.631775,5212.176311111111
4666.666666666667,2373.3333333333335,146.66666666666666,66.66666666666667,96.0,0.0,266.6666666666667,0.0,0.0,22080.0,18336.0,4426.666666666667
65052.5005483871,55721.658215714284,52021.645398709676,37723.063016,64982.657435,27399.050055555555,30709.68341882353,33454.65505263158,31103.407037894736,23471.32768,32470.947907142858,75470.59570933334
80175.63636363637,73848.2,71227.63636363637,56602.181818181816,63341.11111111111,41536.77777777778,47190.9,48583.6,203761.93,72854.1,83379.3,83588.6
