0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.7980702427474,430.7491735167969,506.5945416363201,543.2565972377897,630.2182381225098,610.2657566942486,656.3595132063821,626.6851642924272,535.9258815356678,454.1305384808025,346.9036661363811,314.5574710497729
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.073409507085,26.0308370018053,37.23430635991322,44.03238638392978,54.61744184125797,53.3989113617686,57.29748158395277,50.98601712328107,39.7692168809161,29.21779459379081,18.82308775047825,14.77938299712701
1274.031308177339,1840.40801721379,2599.7584153593034,3077.3843312770377,3814.5068047223294,3746.724009633882,4003.621373803338,3568.23862796272,2780.946036394014,2051.8136238158245,1338.4311124471087,1053.8154927770852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.79431832712396,26.78660784815998,37.72967253444319,44.39598194296134,54.88288486772603,53.7097830807208,57.54514482947518,51.40703808168824,40.27729326137006,29.88511969573241,19.57442687709164,15.53011840598069
6507.264326159328,9236.62615278462,12871.803573875472,15098.654927370626,18626.957414232173,18253.60378079877,19535.438943324403,17501.0288435733,13749.839881623588,10261.354346486492,6780.9307327411225,5438.692977788053
3521.5485273785994,4278.456540392662,5060.9950397498815,5246.6023509108745,6033.908620819053,5683.293804079895,6227.874890497278,6028.2127163570485,5295.324646730852,4556.524996452461,3436.6860268561795,3158.515584730325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746.3047767892315,890.8309127251803,1050.3268991358984,1071.3049134779142,1219.1917111284831,1131.407107814624,1253.7449982233347,1225.1847380206318,1094.2272112277362,953.4238519715066,720.939737134194,666.9236036439804
